Phone Number,Target,Count
+4647043823,152250734655332328976350691724726403286,2
+4647043823,20271107154181967702018759285285095508,2
+4647043823,207354697114521328197371576230754738112,2
+4647043823,24395365249593096161364519458877500884,2
+46470588800,185664712608051954982478381929610447368,2
+46470588800,234516030390082949761876399050464666845,8
+46470727465,135334689081119834585392589593900286340,7
+46470778422,236898307611439747843964154505701810468,2
+46470780430,136874101815218927437021106481720920568,6
+46470780430,217041676395117509964206751839750483691,7
+4647089180,21437112662621242544789521267547930651,2
+4647656054,67262530158423542539411365608646483753,3
+46476641038,325804973985469940050104406861963337599,5
+4648020947,260111769693527705871608474176450780393,2
+4648020947,339543223688427658005121425675291400877,2
+4648020947,91227102339266563473567254538610237222,1
+4648057407,83906194602534803437370889955490882381,3
+46480797964,19927461224242123074411744029260616466,6
+4648145742,20342192161789347330560728155859557282,7
+46491454503,258060612789884385863854278277860948497,3
+46491454503,81489545205411921782434965218622615333,3
+46498218033,137190455715325896855052660535789839334,3
+46498226132,18370153314465110557917582750059451503,2
+46498279707,201727786333288993064742443316810744309,3
+4649835078,244225416136216056058626357473079155690,5
+46500499732,279475931184985703775588657047891595075,2
+46500783320,232037625361826119677151468485412399349,2
+46500783320,311314611756401640592702388483418478327,2
+46510484069,329196656450440863775920277080588289052,2
+4651084824,68937051430363066212260370515416875225,6
+4651132039,154093208274087912253228214676994950696,2
+4651317147,202949063230491721349053343263200973207,3
+4651458270,3980039521331563113146961652617342359,3
+4651458270,6805858247993425655186606749464746150,4
+46515776494,13733888584321699909353735099179705697,2
+46520401030,172274242139529102097053349097444215101,2
+46520407403,204470335328525015839896336217750061973,2
+46520496512,215120873869576942557699119504550204126,3
+46521721760,115704859829448334354618823160257005838,2
+46522580831,299287960729829984192672448658332678655,6
+4652338800,309067572498991765677554081849475829885,2
+46523664531,213150286667687609875044598351577933410,5
+4652610798,136223632672004487769652782949464297459,3
+4652610798,151270916395329240426876889192130921296,2
+4652610798,255700245416177610726983843948585358122,2
+4653112647,43512017476159030621485624114172239840,3
+4653125008,114976908890972471303808226077427918484,3
+4653261242,137341451651457064525540129615984206699,2
+46533683603,317795622647435208317272400689953014633,5
+46533683603,48536933855460125800662475944582952954,5
+4654148243,80778191347702587137126332020577805486,4
+4654212199,152946883693946402785914810579255412784,4
+4654212199,326310752475723407276550134336537978921,4
+4654515636,225072699461409591797790087631157138993,6
+4654522018,140630761526920992511861738173655809442,2
+46545405423,102785969654758790991814020807461603379,4
+4654670506,302697343408868816181684011834638742083,2
+46547716804,144590592118465536410295198223648276669,3
+46547745141,307704813069322777486644629145366939228,2
+4655014484,82674006946425188311103665711785757491,2
+4655062283,210441108835029770386791792258944825877,3
+4655136158,84365738176812667066433615001078871411,6
+4655136271,100327416232935620625902891771287969101,2
+4655136271,49033752289239203276281290141823260732,2
+4655512773,206010678669494327875577079148497376510,3
+4655542280,70413427463037200157606452919223936192,2
+4657019106,103310124602627811136710694078635755212,3
+4657019106,286941606220946601616843600846405564291,2
+4657019106,90888188913375566284283038026789122963,2
+46585599571,130248707064329899504079468998996190741,5
+4658661309,154243857311676410170618206871624430528,3
+4658710191,29738678900611103724323089700132856130,1
+4660124000,254341929107685793972777068093190904254,7
+4660124000,65971937124956437035798882742504343664,6
+4660125138,164589649590016787961052122259807148399,4
+46606063205,97226998637942019037260535469398938726,6
+4660611044,136195719314735698455325383349211043259,4
+46606583545,110757497383223640520520515319778451642,5
+4661212470,869685904656252368375435205312610750,5
+46621775450,268960175436741077369229482149152943525,7
+4663147401,315123256702126888881515876737980339638,2
+4663154302,316257846434769868122653428993962748510,5
+4663579400,150189874470874482415146548116505442363,6
+4664016419,23367655818685095032454163737941165020,4
+4665029605,231810853437821470879687812177074149526,2
+46650547134,211170173537527674858997305261314448957,2
+46660431730,83684767112101170261018850719041156518,3
+4666089800,336754625572767492487846006403372379981,2
+4669316610,227022388521010987077027865103685120208,2
+4669550021,121026846620053615703823139550962344390,1
+4669550021,287644717136040408765512926876005041285,4
+4669550021,309534207883370122401227533679085536032,3
+46700009513,140441668770486310153132536039108841602,5
+46700019900,163507172391111723805703487955167686743,1
+46700019900,222615804417657928273460716915815586851,1
+46700019900,235157729501327532765253755554716290082,1
+46700019900,268849450951519757289545720551784116265,1
+46700019900,38707213467131069966322883706822252754,2
+46700021721,177259834606478535907003771020694719157,3
+46700050403,100638292061505077785517307225140274990,3
+46700060897,115710459827924752584506443467915629473,3
+46700060897,165076662072274638225212699343054162398,3
+46700060897,291459941116233389603708793353790538900,3
+46700063324,277245508364284346734437873740411494975,5
+46700063348,80926439654238098457881589124252491057,4
+46700064852,168817594566654907319624714829410898062,4
+46700064852,187865183428123685847265519619181871978,3
+46700097040,218728276626295570074010911901203057538,3
+46700101201,71185015313847791943298972988968456395,4
+46700105472,210519171020661375430738416549166828251,3
+46700106510,117552561170935025975049599399822883193,3
+46700106510,336433305582550728984729282280547734138,4
+46700129904,208422355211793778172508444397038100098,3
+46700129904,217812371274599004434041450883217533831,4
+46700139067,48585729539360900313060045297086777374,2
+46700140302,176026915966263651136071686759155036414,4
+46700157744,39550968998951207315661101579077294492,2
+46700161471,228639271657588623532696330324888642028,2
+46700171244,319916449154940584306832978533327095128,6
+46700179366,198683681187779969794288205833946064152,4
+46700188239,177127366637570491902870246677305029970,3
+46700214653,252045666665030661804930671325190359768,2
+46700214653,305083541249779218271873555847943808865,3
+46700224723,98908859013149752553357530958048661674,2
+46700232926,195630731226341997730962805148394132471,7
+46700237299,117014945874473378499728433625304407011,4
+46700254817,213239919702385054076453513898937470810,4
+46700254817,296505263471461394132401830130809770933,1
+46700257354,84443289071232236569673824027009773090,3
+46700264207,228950066517013068121697800928631372579,10
+46700282828,237251861993258887771415737126020531295,3
+46700293553,216799130632958225251129784905384610560,5
+46700293858,118729150611562893902616430378606884067,1
+46700293858,64161748701379240758725780122131904437,6
+46700297697,324672639216764356206226242681977602087,4
+46700306003,287670354080496279392456370829157513102,6
+46700321519,303856364654864875396591805890669611923,2
+46700330369,293468043528396103432298613318571340057,5
+46700348243,143528645988740804198560215440019725756,5
+46700354870,168398988132658244287273774451446146612,3
+46700358533,20792099947501737524396393284270597709,6
+46700364016,19470830019656462431193413660344291360,3
+46700364016,197388252032547752734393089454863005242,4
+46700367844,199206643544576350494395989472683215430,4
+46700378578,122408752975900118175136270267310291339,4
+46700385676,41220504728776448690889134051089493784,4
+46700385983,30866332274885750765700376065327236662,5
+46700387412,46342669748664912309109523896450165194,3
+46700389408,266189367085482668785470926307991479918,4
+46700394085,3482207801899615217303221425247494831,3
+46700397197,160160335132878074325936160515704426460,4
+46700397197,243476294716977904295596634615881763271,3
+46700399001,177744996091994226762786399981305391037,3
+46700399001,233872195889128877779545563998919175118,3
+46700399001,72845959366667839715664774001972369448,3
+46700404441,14495551191779951052712392424252075313,2
+46700408765,174607000901909204205892375369665706599,5
+46700411214,308662921491294716439364291448449526950,4
+46700412085,78604905870571360132996922100296592293,4
+46700412714,162489958853229086049320986425943474679,3
+46700417990,32534730943948514927542214747466665288,3
+46700422058,255352866555628426283638416909757318880,4
+46700427408,100233396308782718273837292307672291715,3
+46700429799,84025123628468299715799551477821833385,2
+46700434149,147665989262138207866345040010300518518,3
+46700435502,308108525365335513800102315631428977596,3
+46700439733,225240132551117224014317793306953857176,3
+46700440073,158477140516089679149650631043749886145,2
+46700440073,192741072782075940615064763053974146220,3
+46700440073,234528602291440638101904048403788844294,2
+46700440073,252692120728865122821998324933622191729,3
+46700440553,93922633716952357507177637102825182294,3
+46700442144,194482748805526776741285899002923657997,2
+46700442144,325042589955836327533021767129368524232,3
+46700444058,70440480449109917465585586144110289612,3
+46700447918,49241973730098839026057654784048418375,3
+46700459488,312172993101309503598245061338895404887,1
+46700465224,283526259421179989821008524742185148730,4
+46700465505,77988055975367473437647851677663714339,6
+46700468331,70252587474925777010412743539946177595,3
+46700473519,75692520278981372964170420044863432932,2
+46700475949,131287371705359442722727344620669861166,3
+46700475949,157116012134514110958097854199517264058,3
+46700475949,233598974064773620160038630039649602067,3
+46700476261,309899999019993933577441880380428639546,2
+46700478858,3831543567305392378078639588274070741,9
+46700479155,153599204960104470112667685500893671445,3
+46700485848,297161049891082326880021010193995254532,3
+46700488958,179981682019788926795840196558082105264,4
+46700488958,38701800287497711018461101676966987538,9
+46700489368,212430790528948166310504146816012329083,6
+46700503441,131651608293039034148426229236585804282,2
+46700505501,76115671679311828435484327580605644514,3
